NSM,WeekStatus,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
7200,1,20.79,22.65,0,467.5,0.003433149934214,0
7140,1,20.79,22.6333333333333,0,469.666666666667,0.00343060976843,0
7081,1,20.79,22.7,0,469.75,0.003440770555369,0
7021,1,20.79,22.6,0,469.75,0.003425529498762,0
6960,1,20.79,22.6,0,467.25,0.003425529498762,0
6900,1,20.772,22.6,0,461.4,0.003421714224525,0
6840,1,20.79,22.6,0,469.25,0.003425529498762,0
6780,1,20.79,22.625,0,468,0.003429339693276,0
6720,1,20.73,22.6,0,469,0.00341282647306,0
6661,1,20.79,22.6,0,467.25,0.003425529498762,0
6601,1,20.79,22.6,0,467.4,0.003425529498762,0
6540,1,20.79,22.6,0,467.666666666667,0.003425529498762,0
6480,1,20.745,22.6,0,471.5,0.003415998332448,0
6420,1,20.76,22.6,0,471.666666666667,0.003419172788642,0
6360,1,20.7225,22.6,0,464.75,0.003411241516596,0
6301,1,20.7225,22.6,0,461.75,0.003411241516596,0
6241,1,20.7225,22.6,0,458.5,0.003411241516596,0
6180,1,20.745,22.55,0,459.5,0.003408399400764,0
6120,1,20.7225,22.55,0,460.5,0.003403653224097,0
6060,1,20.76,22.5666666666667,0,465.333333333333,0.003414102080204,0
6000,1,20.7225,22.5,0,465,0.003396065115737,0
5940,1,20.7225,22.5,0,459,0.003396065115737,0
5881,1,20.7675,22.5,0,463,0.003405542008087,0
5820,1,20.745,22.5,0,460.75,0.003400800653735,0
5760,1,20.7,22.5,0,461.5,0.003391335387952,0
5700,1,20.7,22.5,0,466,0.003391335387952,0
5641,1,20.7675,22.5,0,460.25,0.003405542008087,0
5580,1,20.718,22.52,0,457.4,0.00339815307636,0
5521,1,20.7,22.5,0,464.6,0.003391335387952,0
5461,1,20.73,22.5,0,464.333333333333,0.00339764298252,0
5400,1,20.7,22.5,0,459.333333333333,0.003391335387952,0
5340,1,20.7,22.5,0,459.75,0.003391335387952,0
5280,1,20.7225,22.5,0,459.25,0.003396065115737,0
5220,1,20.7,22.5,0,463,0.003391335387952,0
5160,1,20.7225,22.445,0,461.5,0.003387718409214,0
5101,1,20.7,22.5,0,454.5,0.003391335387952,0
5040,1,20.7,22.5,0,458.333333333333,0.003391335387952,0
4980,1,20.718,22.5,0,463,0.003395118705559,0
4920,1,20.7,22.5,0,463.75,0.003391335387952,0
4861,1,20.7,22.456,0,460.6,0.003384667354886,0
4800,1,20.7,22.5,0,455.25,0.003391335387952,0
4741,1,20.7,22.5,0,455.666666666667,0.003391335387952,0
4681,1,20.7,22.5,0,456.25,0.003391335387952,0
4620,1,20.7,22.4266666666667,0,459.666666666667,0.003380222078504,0
4560,1,20.7,22.5,0,462,0.003391335387952,0
4500,1,20.7225,22.4725,0,460.25,0.003391891734626,0
4440,1,20.718,22.434,0,462,0.003385105490825,0
4381,1,20.73,22.39,0,461,0.003380941994411,0
4321,1,20.7,22.39,0,461.666666666667,0.003374665571892,0
4260,1,20.745,22.39,0,460.25,0.003384084060222,0
4200,1,20.7225,22.365,0,456.25,0.003375578142889,0
4140,1,20.745,22.39,0,457.5,0.003384084060222,0
4080,1,20.772,22.37,0,455.8,0.003386701864174,0
4020,1,20.76,22.39,0,455,0.003387228698148,0
3961,1,20.7675,22.365,0,451.25,0.003384997555865,0
3901,1,20.745,22.39,0,453.75,0.003384084060222,0
3840,1,20.736,22.39,0,456.2,0.003382198512198,0
3780,1,20.73,22.3566666666667,0,453.666666666667,0.003375881265026,0
3720,1,20.7,22.34,0,452.75,0.003367088676546,0
3660,1,20.76,22.3566666666667,0,454,0.003382158507681,0
3601,1,20.745,22.39,0,452.5,0.003384084060222,0
3541,1,20.73,22.39,0,456,0.003380941994411,0
3480,1,20.745,22.34,0,451.5,0.003376485904043,0
3420,1,20.7,22.37,0,449.8,0.003371634791722,0
3360,1,20.7,22.365,0,449.25,0.003370877101269,0
3300,1,20.7,22.365,0,452.25,0.003370877101269,0
3240,1,20.7225,22.34,0,451.25,0.003371784406325,0
3181,1,20.7,22.34,0,453,0.003367088676546,0
3120,1,20.7,22.39,0,453.25,0.003374665571892,0
3060,1,20.7,22.315,0,456.666666666667,0.003363300297722,0
3000,1,20.7,22.29,0,455.75,0.003359511964797,0
2941,1,20.7,22.365,0,458,0.003370877101269,0
2880,1,20.7,22.34,0,458.75,0.003367088676546,0
2821,1,20.7,22.29,0,455.5,0.003359511964797,0
2761,1,20.7,22.29,0,455,0.003359511964797,0
2700,1,20.7,22.29,0,453.333333333333,0.003359511964797,0
2640,1,20.7,22.33,0,454.6,0.003365573319508,0
2580,1,20.7,22.29,0,457.5,0.003359511964797,0
2520,1,20.7,22.29,0,449.666666666667,0.003359511964797,0
2460,1,20.7,22.29,0,452,0.003359511964797,0
2401,1,20.7,22.29,0,453.5,0.003359511964797,0
2340,1,20.7,22.29,0,452,0.003359511964797,0
2280,1,20.7,22.29,0,450.6,0.003359511964797,0
2220,1,20.7,22.29,0,450.666666666667,0.003359511964797,0
2161,1,20.7,22.29,0,451,0.003359511964797,0
2100,1,20.7,22.29,0,454.5,0.003359511964797,0
2041,1,20.7,22.29,0,457.25,0.003359511964797,0
1981,1,20.7,22.315,0,456,0.003363300297722,0
1920,1,20.675,22.29,0,456.5,0.003354313032916,0
1860,1,20.675,22.29,0,453.5,0.003354313032916,0
1800,1,20.7,22.29,0,454.25,0.003359511964797,0
1740,1,20.675,22.22,0,454,0.00334372244741,0
1681,1,20.675,22.2675,0,451,0.003350908877027,0
1621,1,20.6666666666667,22.26,0,450.25,0.003348045120412,0
1560,1,20.625,22.2225,0,449.75,0.003333755831152,0
1500,1,20.675,22.2675,0,452,0.003350908877027,0
1440,1,20.65,22.245,0,452.5,0.003342323509344,0
1380,1,20.64,22.236,0,454,0.00333889431704,0
1320,1,20.6333333333333,22.26,0,453,0.003341136794956,0
1261,1,20.7,22.29,0,454,0.003359511964797,0
1201,1,20.675,22.2675,0,450,0.003350908877027,0
1140,1,20.625,22.245,0,451.75,0.00333714932633,0
1080,1,20.675,22.2675,0,450.25,0.003350908877027,0
1020,1,20.625,22.2225,0,445,0.003333755831152,0
960,1,20.65,22.2675,0,446.25,0.003345722331107,0
901,1,20.6666666666667,22.26,0,450.666666666667,0.003348045120412,0
841,1,20.64,22.236,0,453.6,0.00333889431704,0
780,1,20.6333333333333,22.23,0,450.333333333333,0.00333660976027,0
720,1,20.65,22.245,0,445.5,0.003342323509344,0
660,1,20.65,22.245,0,443,0.003342323509344,0
600,1,20.65,22.245,0,449.25,0.003342323509344,0
540,1,20.6333333333333,22.23,0,454.666666666667,0.00333660976027,0
481,1,20.65,22.245,0,449,0.003342323509344,0
420,1,20.625,22.2225,0,448.5,0.003333755831152,0
360,1,20.6,22.2,0,449.6,0.003325205811899,0
300,1,20.6,22.2,0,454,0.003325205811899,0
241,1,20.6,22.2225,0,451.25,0.003328593988023,0
180,1,20.6,22.2,0,449.333333333333,0.003325205811899,0
121,1,20.6,22.2,0,446,0.003325205811899,0
61,1,20.6,22.2225,0,445.75,0.003328593988023,0
86400,1,20.6,22.2,0,451.5,0.003325205811899,0
86340,1,20.6,22.2,0,455.25,0.003325205811899,0
86280,1,20.6,22.2,0,455.25,0.003325205811899,0
86220,1,20.6333333333333,22.23,0,451.666666666667,0.00333660976027,0
86160,1,20.6,22.2,0,451,0.003325205811899,0
86101,1,20.6,22.2,0,448.75,0.003325205811899,0
86040,1,20.6,22.2,0,445.75,0.003325205811899,0
85980,1,20.6,22.2,0,444.75,0.003325205811899,0
85920,1,20.6,22.2,0,446.333333333333,0.003325205811899,0
85861,1,20.6,22.2,0,450,0.003325205811899,0
85800,1,20.575,22.2225,0,446.5,0.003323439186864,0
85741,1,20.6,22.2225,0,446.5,0.003328593988023,0
85681,1,20.575,22.2675,0,447.75,0.003330205099058,0
85620,1,20.58,22.254,0,449.6,0.0033292071835,0
85560,1,20.6,22.23,0,451.666666666667,0.003329723388223,0
85500,1,20.6,22.26,0,450,0.003334241029821,0
85440,1,20.6,22.2,0,449.25,0.003325205811899,0
85381,1,20.575,22.2,0,449.75,0.003320056285671,0
85321,1,20.55,22.2675,0,453.75,0.003325046795968,0
85260,1,20.6,22.2,0,453,0.003325205811899,0
85200,1,20.6,22.2,0,450.5,0.003325205811899,0
85140,1,20.5666666666667,22.23,0,447,0.003322849539557,0
85080,1,20.575,22.2675,0,443.75,0.003330205099058,0
85020,1,20.6,22.2,0,444.25,0.003325205811899,0
84961,1,20.6,22.2675,0,451.5,0.00333537045042,0
84901,1,20.6,22.218,0,448.4,0.003327916349861,0
84840,1,20.6,22.2,0,449,0.003325205811899,0
84780,1,20.6,22.26,0,449.333333333333,0.003334241029821,0
84720,1,20.6,22.2,0,446.25,0.003325205811899,0
84660,1,20.6,22.2,0,446.6,0.003325205811899,0
84601,1,20.6,22.2,0,447.666666666667,0.003325205811899,0
84541,1,20.6,22.2,0,447,0.003325205811899,0
84480,1,20.6,22.2,0,446.75,0.003325205811899,0
84420,1,20.6,22.2,0,449.333333333333,0.003325205811899,0
84360,1,20.58,22.2,0,451.2,0.003321085628539,0
84300,1,20.6,22.2,0,454,0.003325205811899,0
84240,1,20.6,22.2,0,451,0.003325205811899,0
84181,1,20.6,22.2,0,450.25,0.003325205811899,0
84120,1,20.6,22.2225,0,450,0.003328593988023,0
84060,1,20.6,22.2225,0,449,0.003328593988023,0
84000,1,20.6,22.2,0,446,0.003325205811899,0
83941,1,20.58,22.218,0,443.2,0.003323792790086,0
83880,1,20.5666666666667,22.26,0,443.333333333333,0.003327357805356,0
83821,1,20.6,22.2,0,448,0.003325205811899,0
83761,1,20.6,22.2675,0,454,0.00333537045042,0
83700,1,20.6,22.29,0,451.5,0.003338758736694,0
83640,1,20.6,22.29,0,451.333333333333,0.003338758736694,0
83580,1,20.55,22.29,0,447,0.003328424538982,0
83520,1,20.55,22.29,0,448.5,0.003328424538982,0
83460,1,20.525,22.2225,0,450.5,0.003313150677398,0
83401,1,20.575,22.29,0,446.5,0.00333358811006,0
83340,1,20.6,22.29,0,447.333333333333,0.003338758736694,0
83280,1,20.575,22.29,0,453.5,0.00333358811006,0
83220,1,20.5666666666667,22.29,0,451.333333333333,0.003331866136159,0
83161,1,20.58,22.254,0,449.4,0.0033292071835,0
83100,1,20.5333333333333,22.26,0,453.666666666667,0.003320487101931,0
83041,1,20.575,22.2,0,448.25,0.003320056285671,0
82981,1,20.575,22.29,0,452,0.00333358811006,0
82920,1,20.525,22.2675,0,452.666666666667,0.003319895532874,0
82860,1,20.6,22.2,0,454.666666666667,0.003325205811899,0
82800,1,20.6,22.254,0,453.2,0.00333333749628,0
82740,1,20.56,22.29,0,447.6,0.003330489121277,0
82681,1,20.6,22.29,0,447.666666666667,0.003338758736694,0
82621,1,20.55,22.29,0,448,0.003328424538982,0
82560,1,20.55,22.29,0,451,0.003328424538982,0
82500,1,20.6,22.29,0,451,0.003338758736694,0
82440,1,20.525,22.2675,0,451,0.003319895532874,0
82380,1,20.525,22.29,0,449.75,0.003323268015176,0
82320,1,20.52,22.29,0,453,0.003322237555359,0
82261,1,20.5,22.2675,0,453.5,0.003314751301506,0
82201,1,20.5,22.29,0,452.333333333333,0.003318118530364,0
82140,1,20.525,22.29,0,452,0.003323268015176,0
82080,1,20.6,22.26,0,450.666666666667,0.003334241029821,0
82020,1,20.5,22.2,0,449.5,0.003304649832513,0
81960,1,20.6,22.2225,0,449.75,0.003328593988023,0
81901,1,20.56,22.2,0,449,0.003316969943144,0
81841,1,20.6,22.2,0,451.333333333333,0.003325205811899,0
81780,1,20.5666666666667,22.2,0,449,0.003318341338763,0
81720,1,20.5666666666667,22.2,0,448,0.003318341338763,0
81660,1,20.575,22.2,0,443.25,0.003320056285671,0
81600,1,20.55,22.245,0,446.5,0.003321669089444,0
81540,1,20.6,22.245,0,448.75,0.003331982200863,0
81481,1,20.6,22.2225,0,451,0.003328593988023,0
81420,1,20.6,22.2,0,451.5,0.003325205811899,0
81360,1,20.5666666666667,22.2,0,455,0.003318341338763,0
81300,1,20.6,22.2,0,451.6,0.003325205811899,0
81241,1,20.6,22.2,0,452.666666666667,0.003325205811899,0
81180,1,20.6,22.14,0,448.2,0.003316170855066,0
81121,1,20.6,22.125,0,445.75,0.003313912156651,0
81061,1,20.6,22.1,0,446.666666666667,0.003310147695554,0
81000,1,20.6,22.1,0,446.333333333333,0.003310147695554,0
80940,1,20.6,22.125,0,444.75,0.003313912156651,0
80880,1,20.6,22.1,0,444.5,0.003310147695554,0
80820,1,20.58,22.14,0,446,0.003312061926001,0
80760,1,20.5666666666667,22.1333333333333,0,443.333333333333,0.003308323347498,0
80701,1,20.6,22.1,0,447,0.003310147695554,0
80640,1,20.5666666666667,22.1,0,446,0.003303314472235,0
80580,1,20.6,22.15,0,445.25,0.003317676663074,0
80520,1,20.575,22.125,0,442,0.003308780212704,0
80461,1,20.575,22.1,0,443,0.003305021612085,0
80400,1,20.6,22.1,0,443,0.003310147695554,0
80341,1,20.6,22.1,0,446.333333333333,0.003310147695554,0
80281,1,20.6,22.1333333333333,0,449,0.003315166987089,0
80220,1,20.6,22.125,0,445.25,0.003313912156651,0
80160,1,20.6,22.1,0,441.25,0.003310147695554,0
80100,1,20.575,22.175,0,441.75,0.003316297549496,0
80040,1,20.575,22.175,0,441.5,0.003316297549496,0
79981,1,20.6,22.1333333333333,0,445,0.003315166987089,0
79921,1,20.575,22.125,0,446,0.003308780212704,0
79860,1,20.55,22.2,0,442.5,0.003314913785863,0
79800,1,20.5666666666667,22.2,0,445,0.003318341338763,0
79740,1,20.525,22.2,0,443.5,0.003309778304224,0
79680,1,20.56,22.2,0,443,0.003316969943144,0
79620,1,20.6,22.2,0,444.333333333333,0.003325205811899,0
79561,1,20.5333333333333,22.2,0,443.666666666667,0.00331148935215,0
79501,1,20.58,22.2,0,443.4,0.003321085628539,0
79440,1,20.6,22.2,0,447,0.003325205811899,0
79380,1,20.6,22.2,0,446.25,0.003325205811899,0
79320,1,20.56,22.2,0,445.6,0.003316969943144,0
79260,1,20.55,22.2,0,448.5,0.003314913785863,0
79201,1,20.6,22.2,0,443.666666666667,0.003325205811899,0
79141,1,20.58,22.2,0,444.4,0.003321085628539,0
79080,1,20.6,22.2,0,444.333333333333,0.003325205811899,0
79020,1,20.575,22.2,0,443.5,0.003320056285671,0
78960,1,20.5666666666667,22.23,0,451,0.003322849539557,0
78900,1,20.575,22.2675,0,444.5,0.003330205099058,0
78840,1,20.6,22.2225,0,443,0.003328593988023,0
78781,1,20.5333333333333,22.2,0,445.666666666667,0.00331148935215,0
78720,1,20.56,22.2,0,447.8,0.003316969943144,0
78660,1,20.6,22.2,0,445,0.003325205811899,0
78600,1,20.575,22.2,0,442.5,0.003320056285671,0
78541,1,20.525,22.245,0,446.75,0.003316523086948,0
78480,1,20.525,22.2675,0,442.75,0.003319895532874,0
78421,1,20.5,22.29,0,441.333333333333,0.003318118530364,0
78361,1,20.525,22.29,0,443.75,0.003323268015176,0
78300,1,20.5,22.29,0,441.25,0.003318118530364,0
78240,1,20.5,22.29,0,440.25,0.003318118530364,0
78180,1,20.5,22.29,0,441.5,0.003318118530364,0
78120,1,20.5,22.29,0,439.333333333333,0.003318118530364,0
78060,1,20.5,22.29,0,439,0.003318118530364,0
78001,1,20.5,22.29,0,445.333333333333,0.003318118530364,0
77940,1,20.5,22.29,0,443.5,0.003318118530364,0
77880,1,20.5,22.29,0,439.8,0.003318118530364,0
77820,1,20.5,22.29,0,438.25,0.003318118530364,0
77761,1,20.5,22.29,0,443,0.003318118530364,0
77700,1,20.5,22.29,0,440.75,0.003318118530364,0
77641,1,20.5,22.29,0,438.2,0.003318118530364,0
77581,1,20.5,22.29,0,441.333333333333,0.003318118530364,0
77520,1,20.5,22.29,0,438.25,0.003318118530364,0
77460,1,20.5,22.29,0,436.5,0.003318118530364,0
77400,1,20.5,22.29,0,439.333333333333,0.003318118530364,0
77340,1,20.5,22.29,0,439.75,0.003318118530364,0
77281,1,20.5,22.29,0,439.75,0.003318118530364,0
77221,1,20.5,22.29,0,441.166666666667,0.003318118530364,0
77160,1,20.5,22.29,0,441.666666666667,0.003318118530364,0
77100,1,20.5,22.29,0,438.5,0.003318118530364,0
77040,1,20.5,22.29,0,439.75,0.003318118530364,0
76980,1,20.5,22.29,0,438.2,0.003318118530364,0
76920,1,20.5,22.29,0,438.666666666667,0.003318118530364,0
76861,1,20.5,22.315,0,442,0.003321859938294,0
76801,1,20.5,22.39,0,447.75,0.003333084430715,0
76740,1,20.5,22.3566666666667,0,442.333333333333,0.003328095717669,0
76680,1,20.5,22.365,0,442.25,0.003329342888468,0
76620,1,20.5,22.39,0,445.75,0.003333084430715,0
76560,1,20.5,22.365,0,441.5,0.003329342888468,0
76501,1,20.5,22.39,0,437.25,0.003333084430715,0
76441,1,20.5,22.39,0,439,0.003333084430715,0
76380,1,20.5,22.29,0,436.5,0.003318118530364,0
76320,1,20.5,22.3233333333333,0,432.5,0.003323107084219,0
76260,1,20.5,22.315,0,427.5,0.003321859938294,0
76200,1,20.5,22.315,0,437.5,0.003321859938294,0
76140,1,20.5,22.3566666666667,0,436.666666666667,0.003328095717669,0
76081,1,20.5,22.39,0,435,0.003333084430715,0
76020,1,20.5,22.39,0,437,0.003333084430715,0
75960,1,20.5,22.39,0,438.666666666667,0.003333084430715,0
75900,1,20.5,22.39,0,440.5,0.003333084430715,0
75841,1,20.5,22.34,0,442.75,0.003325601390995,0
75780,1,20.5,22.37,0,438,0.003330091193336,0
75721,1,20.5,22.39,0,436.25,0.003333084430715,0
75661,1,20.4633333333333,22.3566666666667,0,441.333333333333,0.003320533063564,0
75600,1,20.5,22.39,0,441,0.003333084430715,0
75540,1,20.5,22.315,0,437,0.003321859938294,0
75480,1,20.5,22.37,0,435.2,0.003330091193336,0
75420,1,20.5,22.3566666666667,0,433.333333333333,0.003328095717669,0
75360,1,20.5,22.39,0,435,0.003333084430715,0
75301,1,20.5,22.34,0,433.8,0.003325601390995,0
75240,1,20.5,22.39,0,435.333333333333,0.003333084430715,0
75180,1,20.5,22.39,0,437.25,0.003333084430715,0
75120,1,20.5,22.39,0,434.4,0.003333084430715,0
75061,1,20.5,22.39,0,431.75,0.003333084430715,0
75000,1,20.5,22.39,0,437.333333333333,0.003333084430715,0
74941,1,20.5,22.39,0,439.666666666667,0.003333084430715,0
74881,1,20.478,22.37,0,435.6,0.003325549045893,0
74820,1,20.456,22.35,0,433,0.003318027352348,0
74760,1,20.478,22.392,0,432.6,0.00332883709372,0
74700,1,20.5,22.39,0,435.75,0.003333084430715,0
74640,1,20.4266666666667,22.3233333333333,0,436,0.003308019689135,0
74581,1,20.5,22.39,0,434.5,0.003333084430715,0
74521,1,20.478,22.392,0,435.4,0.00332883709372,0
74460,1,20.4266666666667,22.3233333333333,0,437.333333333333,0.003308019689135,0
74400,1,20.4175,22.3925,0,430.75,0.003316436378516,0
74340,1,20.456,22.414,0,439.2,0.003327579468767,0
74280,1,20.4725,22.39,0,441.5,0.003327402469845,0
74220,1,20.4633333333333,22.3933333333333,0,445.666666666667,0.003326008116153,0
74161,1,20.5,22.39,0,443.25,0.003333084430715,0
74101,1,20.4175,22.3425,0,438.25,0.003308991744012,0
74040,1,20.4633333333333,22.4633333333333,0,437,0.003336460755513,0
73980,1,20.478,22.478,0,429.8,0.003341690703372,0
73920,1,20.5,22.456,0,431.2,0.003342962317378,0
73860,1,20.5,22.412,0,435.8,0.003336377024929,0
73801,1,20.4725,22.3925,0,435.75,0.003327775985307,0
73741,1,20.445,22.34,0,434.25,0.003314271633288,0
73680,1,20.5,22.434,0,434.6,0.003339669653816,0
73620,1,20.5,22.39,0,434,0.003333084430715,0
73560,1,20.5,22.39,0,433.5,0.003333084430715,0
73500,1,20.5,22.39,0,434.666666666667,0.003333084430715,0
73440,1,20.5,22.39,0,437.5,0.003333084430715,0
73381,1,20.5,22.39,0,438.5,0.003333084430715,0
73320,1,20.5,22.4266666666667,0,436.666666666667,0.003338572107001,0
73260,1,20.5,22.445,0,431.166666666667,0.003341315981263,0
73200,1,20.5,22.39,0,436,0.003333084430715,0
73141,1,20.4725,22.3925,0,438.25,0.003327775985307,0
73080,1,20.5,22.4633333333333,0,439,0.003344059879604,0
73021,1,20.5,22.456,0,436.6,0.003342962317378,0
72961,1,20.5,22.39,0,432.666666666667,0.003333084430715,0
72900,1,20.5,22.39,0,433.25,0.003333084430715,0
72840,1,20.4725,22.39,0,433.5,0.003327402469845,0
72780,1,20.4725,22.4175,0,435.75,0.003331511164471,0
72720,1,20.5,22.5,0,436,0.003349547748525,0
72660,1,20.5,22.478,0,430.8,0.003346255015614,0
72601,1,20.434,22.412,0,435.4,0.003322741127065,0
72540,1,20.4175,22.34,0,433.5,0.003308619516939,0
72480,1,20.39,22.39,0,429.75,0.003310407754129,0
72420,1,20.39,22.39,0,430,0.003310407754129,0
72361,1,20.39,22.39,0,433,0.003310407754129,0
72300,1,20.39,22.39,0,436.25,0.003310407754129,0
72241,1,20.39,22.39,0,433.5,0.003310407754129,0
72181,1,20.39,22.5,0,434.25,0.003326758467693,0
72120,1,20.39,22.4633333333333,0,430.333333333333,0.00332130813483,0
72060,1,20.39,22.5,0,429.6,0.003326758467693,0
72000,1,20.39,22.5,0,433.5,0.003326758467693,0
71940,1,20.39,22.5,0,435.6,0.003326758467693,0
71881,1,20.39,22.5,0,434.666666666667,0.003326758467693,0
71821,1,20.39,22.5,0,432.333333333333,0.003326758467693,0
71760,1,20.39,22.5,0,438,0.003326758467693,0
71700,1,20.39,22.5,0,436.5,0.003326758467693,0
71640,1,20.39,22.5,0,440.75,0.003326758467693,0
71580,1,20.39,22.5,0,438,0.003326758467693,0
71520,1,20.39,22.5,0,434.75,0.003326758467693,0
71461,1,20.39,22.5,0,434.75,0.003326758467693,0
71401,1,20.39,22.5,0,435.666666666667,0.003326758467693,0
71340,1,20.39,22.5,0,434,0.003326758467693,0
71280,1,20.35,22.5,0,429.2,0.00331850539059,0
71220,1,20.39,22.5,0,431.5,0.003326758467693,0
71160,1,20.39,22.5,0,430,0.003326758467693,0
71101,1,20.39,22.5,0,434,0.003326758467693,0
71041,1,20.39,22.5,0,434.25,0.003326758467693,0
70980,1,20.39,22.5,0,432.4,0.003326758467693,0
70920,1,20.39,22.4633333333333,0,434.333333333333,0.00332130813483,0
70860,1,20.39,22.5,0,436.4,0.003326758467693,0
70800,1,20.39,22.5,0,435.75,0.003326758467693,0
70740,1,20.39,22.5,0,435.2,0.003326758467693,0
70681,1,20.39,22.5,0,436.75,0.003326758467693,0
70620,1,20.39,22.5,0,438.25,0.003326758467693,0
70560,1,20.39,22.5,0,438.75,0.003326758467693,0
70500,1,20.39,22.4725,0,437.5,0.003322670709139,0
70441,1,20.39,22.4633333333333,0,439.333333333333,0.00332130813483,0
70380,1,20.39,22.5,0,437.5,0.003326758467693,0
70321,1,20.39,22.5,0,433.6,0.003326758467693,0
70261,1,20.39,22.5,0,431.333333333333,0.003326758467693,0
70200,1,20.39,22.5,0,434.8,0.003326758467693,0
70140,1,20.39,22.4633333333333,0,433.333333333333,0.00332130813483,0
70080,1,20.39,22.4725,0,433.8,0.003322670709139,0
70020,1,20.39,22.5,0,436.5,0.003326758467693,0
69960,1,20.39,22.5,0,434,0.003326758467693,0
69901,1,20.39,22.4725,0,433.75,0.003322670709139,0
69840,1,20.39,22.445,0,435.5,0.003318583004027,0
69780,1,20.39,22.4266666666667,0,434.333333333333,0.003315857896976,0
69720,1,20.39,22.5,0,431.75,0.003326758467693,0
69661,1,20.39,22.5,0,431.5,0.003326758467693,0
69600,1,20.39,22.5,0,432.5,0.003326758467693,0
69541,1,20.39,22.456,0,435.4,0.003320218079659,0
69481,1,20.39,22.5,0,436.666666666667,0.003326758467693,0
69420,1,20.39,22.5,0,432.6,0.003326758467693,0
69360,1,20.39,22.4633333333333,0,433,0.00332130813483,0
69300,1,20.39,22.445,0,431.5,0.003318583004027,0
69240,1,20.39,22.5,0,431.8,0.003326758467693,0
69181,1,20.39,22.5,0,439.666666666667,0.003326758467693,0
69121,1,20.39,22.5,0,436.666666666667,0.003326758467693,0
69060,1,20.39,22.5,0,439,0.003326758467693,0
69000,1,20.39,22.5,0,436.25,0.003326758467693,0
68940,1,20.39,22.5,0,435.8,0.003326758467693,0
68880,1,20.39,22.4266666666667,0,438.333333333333,0.003315857896976,0
68820,1,20.39,22.4725,0,436,0.003322670709139,0
68761,1,20.39,22.5,0,433.666666666667,0.003326758467693,0
68701,1,20.39,22.5,0,432.25,0.003326758467693,0
68640,1,20.39,22.5,0,433.5,0.003326758467693,0
68580,1,20.39,22.5,0,436.25,0.003326758467693,0
68520,1,20.39,22.5,0,435,0.003326758467693,0
68460,1,20.39,22.5,0,433.75,0.003326758467693,0
68401,1,20.39,22.5,0,440.666666666667,0.003326758467693,0
68341,1,20.39,22.5,0,441.2,0.003326758467693,0
68280,1,20.39,22.5,0,435.25,0.003326758467693,0
68220,1,20.39,22.5,0,437.25,0.003326758467693,0
68160,1,20.39,22.5,0,435.5,0.003326758467693,0
68100,1,20.39,22.5,0,439.75,0.003326758467693,0
68040,1,20.39,22.5,0,438,0.003326758467693,0
67981,1,20.39,22.5,0,435.25,0.003326758467693,0
67920,1,20.39,22.5,0,434.2,0.003326758467693,0
67860,1,20.39,22.5,0,435,0.003326758467693,0
67800,1,20.365,22.5,0,436.5,0.003321598178112,0
67741,1,20.39,22.5,0,434,0.003326758467693,0
67680,1,20.39,22.5,0,435.25,0.003326758467693,0
67621,1,20.39,22.5,0,432.75,0.003326758467693,0
67561,1,20.39,22.5,0,432,0.003326758467693,0
67500,1,20.39,22.5,0,432,0.003326758467693,0
67440,1,20.39,22.5,0,431.5,0.003326758467693,0
67380,1,20.39,22.5,0,435,0.003326758467693,0
67320,1,20.39,22.5,0,437.666666666667,0.003326758467693,0
67260,1,20.39,22.5,0,437.333333333333,0.003326758467693,0
67201,1,20.365,22.5,0,438,0.003321598178112,0
67140,1,20.365,22.5,0,434.25,0.003321598178112,0
67080,1,20.34,22.575,0,435.75,0.003327558899298,0
67020,1,20.315,22.6,0,433.25,0.003326094331924,0
66961,1,20.315,22.6,0,434.75,0.003326094331924,0
66900,1,20.3566666666667,22.6,0,439,0.003334713775852,0
66841,1,20.34,22.6,0,439.25,0.003331263639501,0
66781,1,20.365,22.575,0,438.5,0.003332729496735,0
66720,1,20.29,22.6,0,437.6,0.00332093209328,0
66660,1,20.29,22.6,0,434.5,0.00332093209328,0
66600,1,20.29,22.6,0,435.5,0.00332093209328,0
66540,1,20.3233333333333,22.6,0,436,0.003327816648601,0
66481,1,20.29,22.6,0,435.2,0.00332093209328,0
66421,1,20.3233333333333,22.6,0,433.666666666667,0.003327816648601,0
66360,1,20.29,22.6,0,434.25,0.00332093209328,0
66300,1,20.29,22.625,0,440.5,0.003324625326315,0
66240,1,20.29,22.6333333333333,0,440.666666666667,0.003325856413688,0
66180,1,20.29,22.675,0,438,0.003332011923264,0
66120,1,20.29,22.7,0,433.8,0.003335705287178,0
66061,1,20.29,22.7,0,435,0.003335705287178,0
66001,1,20.29,22.7,0,434.75,0.003335705287178,0
65940,1,20.29,22.7,0,437.333333333333,0.003335705287178,0
65880,1,20.29,22.7,0,439.5,0.003335705287178,0
65820,1,20.29,22.65,0,432.75,0.003328318602976,0
65760,1,20.29,22.6,0,435,0.00332093209328,0
65701,1,20.29,22.7,0,436.5,0.003335705287178,0
65641,1,20.29,22.675,0,434.666666666667,0.003332011923264,0
65580,1,20.29,22.7,0,436,0.003335705287178,0
65520,1,20.29,22.7,0,441.5,0.003335705287178,0
65460,1,20.29,22.7,0,436,0.003335705287178,0
65400,1,20.29,22.675,0,435.75,0.003332011923264,0
