Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
22.2,27.0666666666667,474,1099.33333333333,0.004480053766543,1
22.2,27,481.5,1097.75,0.004468939869953,1
22.2,26.945,489,1093.5,0.004459771202116,1
22.2,27,504,1088,0.004468939869953,1
22.2,27,502.333333333333,1083.66666666667,0.004468939869953,1
22.2,27,524,1085.5,0.004468939869953,1
22.2,26.9633333333333,550,1086.5,0.004462827394909,1
22.2,26.84,554.2,1081.8,0.004442268126919,1
22.26,26.8566666666667,562.333333333333,1081,0.004461432189251,1
22.29,26.865,568.5,1063.25,0.004471041931809,1
22.315,26.865,606.5,1063,0.004477898347962,1
22.39,26.79,696.5,1078,0.004485874005707,1
22.39,26.9725,657.25,1086,0.004516654774469,1
22.4266666666667,27,744,1098.33333333333,0.004531458551566,1
22.4725,26.89,708.75,1099,0.004525545460911,1
22.5333333333333,26.8233333333333,607,1092.33333333333,0.004531083157361,1
22.575,26.84,660,1093.5,0.004545491877257,1
22.6,26.79,688.5,1100.5,0.004543905392344,1
22.6,26.815,558,1102,0.004548176698104,1
22.6,26.8566666666667,661.333333333333,1105,0.004555295670454,1
22.675,26.89,665.5,1111.25,0.004581955438619,1
22.6666666666667,26.9633333333333,647.666666666667,1108.33333333333,0.004592203433664,1
22.7,27.075,638,1124.25,0.004620768514598,1
22.7225,26.7475,558,1125.25,0.004570745840967,1
22.7,26.89,534,1106,0.004588962457728,1
22.7,26.89,520,1110.33333333333,0.004588962457728,1
22.7,26.9175,513.5,1117.5,0.004593690180791,1
22.7,26.89,531.25,1120,0.004588962457728,0
22.7,26.89,539,1113.66666666667,0.004588962457728,0
22.7,26.89,545.75,1104.75,0.004588962457728,0
22.675,26.865,604.75,1103.25,0.004577664180953,0
22.7,26.815,597.25,1102.75,0.004576069030156,0
22.7,26.7,528,1090,0.00455630013843,0
22.7,26.7,521,1086.25,0.00455630013843,0
22.7,26.6666666666667,535.666666666667,1083.66666666667,0.004550570258075,0
22.675,26.575,533.25,1078.5,0.00452788988724,0
22.65,26.55,523.75,1064.75,0.004516691552954,0
22.6666666666667,26.5666666666667,524,1053,0.004524154601021,0
22.65,26.55,521,1051,0.004516691552954,1
22.625,26.4975,536.25,1041,0.004500810841466,1
22.6,26.39,548.333333333333,1039,0.004475572419522,1
22.625,26.4975,565.75,1037.5,0.004500810841466,1
22.625,26.525,584.5,1043,0.004505515770401,1
22.6,26.5,535,1046.33333333333,0.004494362501137,1
22.6,26.5,546.333333333333,1045.33333333333,0.004494362501137,1
22.6,26.5,630.5,1035.75,0.004494362501137,1
22.6333333333333,26.46,570.666666666667,1029.66666666667,0.004496685710366,1
22.65,26.495,630,1034,0.004507267139606,1
22.675,26.525,732.75,1038.5,0.004519308911711,1
22.7225,26.4725,686.25,1027,0.004523410720228,1
22.76,26.39,635.5,1022,0.004519553753729,0
22.8566666666667,26.3233333333333,676,1024.75,0.004534741435694,0
22.89,26.245,567.25,1020,0.004530355847855,0
22.89,26.2,582.5,1015.5,0.004522531564641,0
22.89,26.1,618.75,1007,0.004505144968254,0
22.89,26.175,579.25,997.5,0.004518184825075,0
22.89,26.1333333333333,590.333333333333,1002,0.004510940393161,0
22.89,26.1,584.5,1000,0.004505144968254,0
22.89,26,564,997.75,0.00448775933683,0
22.89,25.945,534,987,0.004478197650833,1
22.84,25.9175,496.5,983,0.00445978727174,1
22.8233333333333,25.8566666666667,340.666666666667,983,0.004444720143421,1
22.79,25.865,38.75,979,0.004437123531783,0
22.79,25.8233333333333,31,977,0.004429924735121,0
22.79,25.9725,26.75,961.5,0.004455697191294,0
22.745,26,22,963.25,0.004448206896037,0
22.7,26,13,974,0.004435994654946,0
22.7,26.075,31,965.25,0.004448882318316,0
22.6666666666667,26.0666666666667,32.6666666666667,962.333333333333,0.004438399816133,0
22.6,26.05,33.5,957,0.004417501110785,0
22.6,26.1,28,949.5,0.004426040333924,0
22.5666666666667,26.1,31,950.333333333333,0.004417026798495,0
22.525,26.1,33.5,949.5,0.004405782641588,0
22.5,26.1,31,948.75,0.00439904826854,0
22.5,26.1,31,944,0.00439904826854,0
22.4175,26.05,33.5,934.5,0.00436844545378,0
22.39,26.1,33.5,931.75,0.004369524730195,0
22.39,26.1,28.6666666666667,928.666666666667,0.004369524730195,0
22.39,26.1,46,930.5,0.004369524730195,0
22.39,26.1,53,923.25,0.004369524730195,0
22.39,26.1,71.5,921,0.004369524730195,0
22.34,26.1,103,916.5,0.004356162795333,0
22.3233333333333,26.1,91.6666666666667,912.333333333333,0.004351716830456,0
22.29,26.1,90,902.25,0.00434283690214,0
22.29,26.1,81.6666666666667,903,0.00434283690214,0
22.29,26.1,112.75,898.5,0.00434283690214,0
22.29,26.1666666666667,334.333333333333,900.333333333333,0.004354007366538,1
22.29,26.15,472.25,893.75,0.004351214713085,1
22.29,26.1,503.5,892.5,0.00434283690214,0
22.2675,26.1725,567.5,883.5,0.004348983027996,0
22.29,26.29,569.25,879.25,0.00437467377609,0
22.29,26.26,490.666666666667,887.333333333333,0.004369646686087,0
22.29,26.2,487.333333333333,890,0.004359592748152,0
22.29,26.2,500,891.25,0.004359592748152,0
22.29,26.2,524,891,0.004359592748152,0
22.29,26.175,545.333333333333,881,0.004355403702603,0
22.315,26.1,520.6,866.25,0.004349495348781,0
22.29,26.1,509,864.666666666667,0.00434283690214,0
22.34,26.1,476.5,870,0.004356162795333,0
22.315,26.1,471.5,862,0.004349495348781,0
22.29,26.1,464,857.5,0.00434283690214,0
22.29,26.1,464,851.333333333333,0.00434283690214,0
22.29,26.1,459,846.75,0.00434283690214,0
22.29,26.1,459,844.666666666667,0.00434283690214,0
22.29,26.1,454.75,843,0.00434283690214,0
22.29,26.1,444,840.5,0.00434283690214,0
22.29,26.025,456,831.25,0.004330270605931,0
22.29,26,461,829,0.00432608195258,0
22.29,26,461.5,825.5,0.00432608195258,0
22.29,26,464,813.666666666667,0.00432608195258,0
22.29,26,476.5,819,0.00432608195258,0
22.29,26,489,819.5,0.00432608195258,0
22.29,25.945,489,810,0.004316867112409,0
22.29,25.945,484,809.5,0.004316867112409,1
22.29,25.9633333333333,454,801,0.004319938695671,1
22.2675,25.89,451,795,0.004301716448657,0
22.2675,25.89,449.5,785,0.004301716448657,0
22.2675,25.9175,449.5,795,0.004306317306674,0
22.29,25.9266666666667,453,795.25,0.004313795559273,0
22.245,25.89,451.75,797.5,0.004295787567465,0
22.29,25.89,459,797,0.004307652543381,0
22.2675,25.89,459,795.5,0.004301716448657,0
22.2675,25.865,464,784.5,0.004297533909117,0
22.29,25.89,454,775.5,0.004307652543381,0
22.23,25.8233333333333,454,777.333333333333,0.004280711454079,0
22.2225,25.8925,448,775.5,0.004290282989138,0
22.2,25.96,453,780,0.004295614126357,1
22.2225,25.99,444,781.5,0.004306550201613,1
22.2,26.1225,444,776.75,0.004322689951434,1
22.2,26.05,444,782,0.004310609678704,1
22.2,26.213,441.9,788.6,0.004337770118225,1
22.2,26.376,439.8,795.2,0.004364932913515,1
22.2,26.6,442.5,818.5,0.004402264770378,1
22.2,26.6666666666667,447,828.333333333333,0.004413376301369,1
22.2,26.745,443.5,837,0.004426432854016,1
22.2,26.8233333333333,441,832.666666666667,0.004439489950959,1
22.2,26.945,438,847.5,0.004459771202116,1
22.2,27,438,849,0.004468939869953,1
22.2,26.9175,438,850,0.004455186968837,1
22.2,26.9175,447,842.5,0.004455186968837,1
22.2,27.1,441,839,0.004485610862715,1
22.245,27.125,438,847.75,0.004502187671129,1
22.2,27.1966666666667,441,860,0.004501726999134,1
22.2,27.4175,438,885.75,0.004538547145855,1
22.2,27.5,429,910,0.004552303707355,1
22.2675,27.4225,429,917.25,0.004558212837524,1
22.2,26.8975,438,919.75,0.004451853023138,1
22.23,27.73,441,932,0.004599114944537,1
22.2,27.745,438,942,0.004593160087337,1
22.2675,28.025,429,959.75,0.004659111539666,1
22.2,28,444,966.5,0.004635689734059,1
22.2,28.1,451,970.666666666667,0.004652369602896,1
22.245,28.2225,454,988.75,0.00468572220451,1
22.2225,28.2225,465.25,996.75,0.004679258994574,1
22.2225,28.3675,474.5,1012,0.004703481626341,1
22.29,28.39,479,1021,0.004726770709629,1
22.245,28.245,525.5,1019.5,0.004689485996363,1
22.29,28.39,515,1020,0.004726770709629,1
22.29,28.5,494,1037,0.004745224792959,1
22.29,28.4266666666667,487.333333333333,1047,0.004732921949989,1
22.315,28.39,474.5,1051,0.004734022253507,1
22.3233333333333,28.39,486,1052.33333333333,0.004736441615394,1
22.29,28.3566666666667,502.333333333333,1048.33333333333,0.004721178777716,1
22.29,28.34,540.5,1050.5,0.00471838284918,1
22.34,28.39,504,1052.25,0.004741283612615,1
22.39,28.2,489,1053,0.004723765683591,1
22.39,28.2,490.25,1051,0.004723765683591,1
22.39,28.2933333333333,536.333333333333,1049.66666666667,0.004739519025915,1
22.39,28.39,532,1054,0.004755835822514,1
22.39,28.2925,543,1067.75,0.004739378367569,1
22.4266666666667,28.2,543,1066.33333333333,0.004734389663363,1
22.445,28.245,543,1066.5,0.004747330647782,1
22.5,28.365,533.25,1081,0.004783740807802,1
22.4633333333333,28.3266666666667,527,1081.33333333333,0.004766511444341,1
22.5,28.3175,534,1084.5,0.004775668453661,1
22.55,28.3175,530,1082.5,0.004790309004001,1
22.5,28.34,524,1087.5,0.00477949217444,1
22.525,28.39,526.25,1094,0.004795323848607,1
22.5,28.39,522,1103.33333333333,0.004787989498762,1
22.5,28.0333333333333,517,1099.33333333333,0.004727380291538,1
22.525,28.025,513.5,1085,0.004733202949514,1
22.575,28.22,524,1086.25,0.004780998377189,1
22.6,28.2,513.5,1103,0.004784898054225,1
22.6,28.245,513.5,1106.75,0.004792592362194,1
22.5,28.29,513.5,1104,0.00477099508051,1
22.6,28.315,518,1102.25,0.004804561661193,1
22.55,28.2675,520.75,1097.5,0.004781785766175,1
22.6,28.29,525,1100,0.004800286859074,1
22.6,28.245,524.833333333333,1101,0.004792592362194,1
22.6,28.2,524.666666666667,1102,0.004784898054225,1
22.6,28.39,489,1102.5,0.00481738641741,1
22.6,28.39,474,1114,0.00481738641741,1
22.6,28.34,474,1112,0.004808836521621,1
22.6,28.1725,472.75,1113.5,0.004780196070128,1
22.6,28.1475,471.5,1105.25,0.004775921600347,1
22.6,28.23,464,1104.33333333333,0.004790027571882,1
22.6,28.1333333333333,469,1107.33333333333,0.004773499426684,1
22.575,28,465.25,1108.25,0.004743442000933,1
22.6,28,454,1101.66666666667,0.00475070341532,1
22.55,27.82,450.25,1097,0.004705513107647,1
22.525,27.815,449.5,1092.25,0.004697467738154,1
22.5,27.815,454.75,1102.75,0.004690284177198,1
22.5,27.745,449.5,1097,0.00467839169615,1
22.525,27.7,454.75,1086.33333333333,0.004677900182531,1
22.55,27.7,454.75,1092,0.00468506326047,1
22.5,27.6,460,1085,0.004653758706894,1
22.5,27.7,460,1084,0.004670746768104,1
22.5,27.6,436.5,1076.25,0.004653758706894,1
22.5,27.33,460,1060.66666666667,0.00460789554188,1
22.55,27.445,449.5,1051.5,0.004641611766154,1
22.5,27.4725,460.75,1062,0.004632100264599,1
22.5,27.39,461,1068.33333333333,0.004618086776164,1
22.5,27.34,454,1074,0.004609594057907,1
22.5,27.29,469,1072,0.004601101569855,1
22.5,27.315,469,1068,0.004605347785106,1
22.5,27.29,479.666666666667,1072,0.004601101569855,1
22.5,27.2225,476.75,1072.75,0.00458963707613,1
22.5,27.2225,476.5,1074,0.00458963707613,1
22.5,27.2,474,1069,0.004585815671447,1
22.5,27.15,481.5,1068.25,0.004577323827919,1
22.5,27.2225,474,1079.75,0.00458963707613,1
22.4725,27.1975,479,1085,0.00457767810883,1
22.5,27.1666666666667,469,1066,0.004580154416853,1
22.5,27.125,474,1063.5,0.004573077992469,1
22.5,27.15,469,1065.5,0.004577323827919,1
22.5,27.125,474,1071.25,0.004573077992469,1
22.5,27.0666666666667,479,1068,0.004563171266854,1
22.5,27.1,478.5,1064.75,0.00456883221456,1
22.5,27.1,478.5,1070.75,0.00456883221456,1
22.5,27.1,477,1072.33333333333,0.00456883221456,1
22.5,27.025,470.25,1079.25,0.004556095226068,1
22.5,27,469,1063.5,0.004551849678313,1
22.5,27,460.666666666667,1074.33333333333,0.004551849678313,1
22.5,26.9725,465.25,1068.75,0.004547179642234,1
22.5,26.7333333333333,452.333333333333,1064,0.004506567415324,1
22.5,26.925,446.5,1048.5,0.004539113380252,1
22.5,26.9725,449.5,1054.5,0.004547179642234,1
22.5,27.05,460,1055.5,0.004560340831361,1
22.445,26.9,456,1064,0.004519624644451,1
22.4175,26.82,456,1063.25,0.004498504201656,1
22.39,26.6966666666667,444,1078,0.004470133411575,1
22.39,26.9633333333333,444,1067.33333333333,0.004515108636312,1
22.39,27.0225,454.75,1074.75,0.004525088389664,1
22.39,26.8233333333333,453,1077.33333333333,0.004491495838164,1
22.39,26.84,449.5,1072.75,0.004494306792229,1
22.39,26.745,449.5,1074.25,0.004478284691932,1
22.39,26.79,456,1074,0.004485874005707,1
22.3566666666667,26.73,449.333333333333,1068.33333333333,0.004466624786822,1
22.39,26.5725,444,1062.75,0.004449194025787,1
22.39,26.675,444,1056.5,0.004466479458202,1
22.39,26.695,444,1054,0.004469852336726,1
22.39,26.745,444,1068,0.004478284691932,1
22.39,26.79,444,1074,0.004485874005707,1
22.4175,26.65,444,1078.75,0.004469785286977,1
22.4725,26.745,429,1077.5,0.004500965595988,1
22.445,26.695,429,1077.5,0.004484933055245,1
22.445,26.745,429,1083.25,0.004493394064213,1
22.4266666666667,26.6966666666667,429,1088,0.004480182882205,1
22.39,26.79,438,1086,0.004485874005707,1
22.4266666666667,26.73,441,1087.66666666667,0.004485817160672,1
22.39,26.5475,438,1075,0.004444978211359,1
22.39,26.4175,438,1067.75,0.004423056890989,1
22.39,26.5333333333333,441,1064,0.004442589275037,1
22.39,26.456,438,1063.25,0.004429548814429,1
22.39,26.26,432.75,1065.5,0.004396500423479,1
22.39,26.4266666666667,444,1068.66666666667,0.004424602574842,1
22.39,26.4175,444,1073.25,0.004423056890989,1
22.39,26.34,444,1061.5,0.004409989141457,1
22.39,26.3233333333333,444,1060.33333333333,0.004407178943972,1
22.39,26.4633333333333,444,1057.33333333333,0.004430785386531,1
22.39,26.015,444,1056.25,0.004355194838136,1
22.39,26.045,429,1046,0.004360252372228,1
22.39,26.29,435,1049.66666666667,0.004401558624644,1
22.39,26.2675,438,1052.75,0.004397764966112,1
22.39,26.29,438,1044.5,0.004401558624644,1
22.39,26.3233333333333,441,1053.66666666667,0.004407178943972,1
22.3566666666667,26.3233333333333,441,1059,0.004398189640834,1
22.39,26.34,438,1067.25,0.004409989141457,1
22.365,26.29,438,1067.25,0.004394823790231,1
22.3233333333333,26.39,441,1065.33333333333,0.004400411314424,1
22.34,26.39,438,1068.75,0.004404907378261,1
22.34,26.39,447,1074.75,0.004404907378261,1
22.3233333333333,26.4633333333333,447,1076.33333333333,0.004412726061484,1
22.365,26.4725,447,1077.5,0.004425548856408,1
22.315,26.3425,438,1073,0.004390192561951,1
22.34,26.145,438,1068,0.004363726112663,1
22.29,26.1425,438,1061.75,0.004349958027156,1
22.29,25.7,441,1045.66666666667,0.004275822481896,1
22.29,26.22,438,1041.5,0.004362944024936,1
22.29,26.2425,442.5,1051,0.004366714254183,1
22.29,26.125,438,1059.25,0.004347025779598,1
22.315,26.2,438,1065,0.004366277063979,1
22.29,26.175,442.5,1064.75,0.004355403702603,1
22.29,26.1,441,1054.66666666667,0.00434283690214,1
22.29,25.995,447,1042.5,0.004325244228632,1
22.2675,25.8925,438,1039,0.004302134705683,1
22.29,25.89,447,1036.33333333333,0.004307652543381,1
22.29,25.89,447,1036.5,0.004307652543381,1
22.29,25.8566666666667,433,1038.66666666667,0.004302068088047,1
22.245,25.7225,433,1030.5,0.004267804503909,1
22.23,25.6666666666667,433,1023.66666666667,0.00425456331565,1
22.29,25.6,433,1019.5,0.004259071117428,1
22.245,25.55,433,1010,0.004238988738565,1
22.2675,25.575,433,1002.75,0.004249020532627,1
22.29,25.5666666666667,433,1002.33333333333,0.004253487528407,1
22.2675,25.4975,433,998.75,0.004236057023591,1
22.245,25.55,433,1002,0.004238988738565,1
22.29,25.5,433,1002.25,0.004242320649052,1
22.29,25.5,433,1001.5,0.004242320649052,1
22.29,25.445,433,998.5,0.004233108273379,1
22.29,25.2,433,990.75,0.004192074619764,1
22.29,25.23,433,991,0.00419709885986,1
22.245,25.15,433,986,0.004172179775156,1
22.29,25.2675,433,976.25,0.004203379273358,1
22.29,25.2,433,966,0.004192074619764,1
22.29,25.2,433,966.333333333333,0.004192074619764,1
22.29,25.15,433,967.5,0.004183701065432,1
22.29,25.03,433,970,0.004163605448702,1
22.2225,24.865,433,954.75,0.004118902958564,1
22.26,24.8266666666667,433,951.666666666667,0.004121973612353,1
22.245,24.89,433,940.75,0.004128761592516,1
22.245,24.89,433,935.5,0.004128761592516,1
22.2225,24.84,433,933.25,0.004114734296936,1
22.2,24.7,433,937.666666666667,0.004085751765299,1
22.2,24.7,433,938,0.004085751765299,1
22.2,24.7,433,933.5,0.004085751765299,1
22.2,24.7,433,925.5,0.004085751765299,1
22.2,24.65,433,921,0.004077426795072,1
22.2,24.5666666666667,433,920.333333333333,0.004063552336664,1
22.2,24.55,433,912.25,0.004060777518775,1
22.2,24.334,429.5,913,0.004024818103864,1
22.2,24.34,433,903,0.004025816920721,1
22.2,24.395,433,905.5,0.00403497289043,1
22.2,24.34,433,907,0.004025816920721,1
22.2,24.3566666666667,433,903,0.004028591428715,1
22.175,24.39,433,900.5,0.004027962494025,1
22.175,24.365,433,900.25,0.004023807082012,1
22.2,24.365,433,900.5,0.004029978691933,1
22.1333333333333,24.29,433,898.666666666667,0.004001105680296,1
22.15,24.2225,433,892,0.003993995516994,1
22.1333333333333,24.2,433,886,0.003986185661109,1
22.1,24.2675,433,884.25,0.003989211456559,1
22.1,24.245,433,887,0.003985489096164,1
22.1,24.29,433,884,0.003992933861223,1
22.125,24.2675,433,878.5,0.003995333191622,1
22.1333333333333,24.26,433,887,0.003996132261543,1
22.125,24.15,433,882.25,0.003975864667231,1
22.1,24.0725,433,879.25,0.003956952470453,1
22.1,23.9966666666667,433,866,0.003944408207071,1
22.1,24.12,433,866,0.0039648101223,1
22.0666666666667,23.9266666666667,433,863,0.003924795782165,1
22.025,23.945,433,853.25,0.00391779269091,1
22,23.9266666666667,433,858,0.003908772046435,1
22,23.89,433,852.5,0.003902744423925,1
22,23.89,433,850.666666666667,0.003902744423925,1
22.025,23.9175,433,847,0.003913264934281,1
22,23.89,433,840.666666666667,0.003902744423925,1
22.075,23.9725,426,839,0.003934372479797,1
22.025,24.0475,213,845.5,0.003934669451827,1
22,24.1,0,844,0.003937267833615,0
22,24.1,0,846.666666666667,0.003937267833615,0
22,24.1,0,852,0.003937267833615,0
21.945,23.795,0,851,0.003874025196583,0
21.89,23.8566666666667,0,824.666666666667,0.003871029648907,0
21.89,23.84,0,817,0.003868308463951,0
21.84,23.745,0,813.666666666667,0.003840980859077,0
21.84,23.745,0,805,0.003840980859077,0
21.79,23.7,0,807,0.003821894069844,0
21.79,23.745,0,800,0.003829195505264,0
21.79,23.7,0,781,0.003821894069844,0
21.745,23.55,0,776.5,0.003787065559774,0
21.7,23.7,0,771,0.003800801247403,0
21.7,23.6666666666667,0,775,0.003795422916028,0
21.7,23.6666666666667,0,771,0.003795422916028,0
21.7,23.39,0,763,0.00375078633332,0
21.7,23.55,0,755,0.003776599484207,0
21.6,23.6,0,754,0.003761449995841,0
21.7,23.6,0,755,0.003784666530611,0
21.6,23.3933333333333,0,754.666666666667,0.003728313304194,0
21.6,23.55,0,751.5,0.003753432732479,0
21.6,23.5,0,748.5,0.003745415674549,0
21.55,23.5,0,745.5,0.003733904112833,0
21.55,23.445,0,749,0.003725112851529,0
21.5666666666667,23.5,0,746.666666666667,0.00373773783144,0
21.55,23.5,0,738.5,0.003733904112833,0
21.5,23.35,0,732.5,0.003698522302825,0
21.5,23.26,0,725.5,0.003684182319125,0
21.5,23.245,0,711.666666666667,0.003681792385746,0
21.5,23.23,0,705.666666666667,0.003679402470624,0
21.5,23.05,0,702.5,0.003650724913182,0
21.39,23.05,0,702.5,0.003626064678236,0
21.39,22.945,0,698.5,0.003609450960336,0
21.39,22.79,0,698,0.003584927560803,0
21.39,22.695,0,677.5,0.003569898040393,0
21.34,22.55,0,672,0.003536043890788,0
21.29,22.6,0,666.5,0.00353301845675,0
21.3233333333333,22.5333333333333,0,664.333333333333,0.003529786274227,0
21.34,22.395,0,660.5,0.00351160126926,0
21.34,22.395,0,654,0.00351160126926,0
21.29,21.945,0,650,0.003430058789005,0
21.29,21.85,0,635.5,0.00341512852176,0
21.245,21.745,0,634,0.003389207859849,0
21.2,21.745,0,631.5,0.003379811242159,0
21.2,21.995,0,631,0.003418882163015,0
21.245,22.1,0,637.5,0.003444845125589,0
21.29,22.1,0,640,0.003454420229133,0
21.29,21.8633333333333,0,638.666666666667,0.003417223954862,0
21.29,21.5,0,628,0.003360128424353,0
21.29,21.34,0,617,0.003334988744455,0
21.2,21.1666666666667,0,612.333333333333,0.003289445884402,0
21.2,21.5666666666667,0,609,0.003351943634934,0
21.2,21.6,0,616,0.003357152344751,0
21.2,21.55,0,614,0.003349339312564,0
21.2,21.445,0,613.5,0.00333293258042,0
21.2,21.195,0,611.5,0.003293872397307,0
21.2,21.2,0,600,0.003294653553149,0
21.2,21.3566666666667,0,599,0.003319130758227,0
21.2,21.0666666666667,0,592.666666666667,0.003273823398606,0
21.2,21.23,0,593,0.003299340529186,0
21.2,21.2,0,586,0.003294653553149,0
21.2,21.2,0,585,0.003294653553149,0
21.29,21.1,0,592.5,0.003297283014218,0
21.29,21.1,0,593,0.003297283014218,0
21.29,20.89,0,583,0.003264294230085,0
21.29,20.65,0,579.333333333333,0.003226597024422,0
21.29,20.89,0,578,0.003264294230085,0
21.29,20.7475,0,570.5,0.003241910965993,0
21.29,20.795,0,571,0.00324937187596,0
21.29,20.65,0,571,0.003226597024422,0
21.245,20.79,0,563.5,0.003239584898571,0
21.2,20.495,0,560.5,0.003184529839702,0
21.2,20.3933333333333,0,556,0.003168652315145,0
21.2,20.3225,0,550.25,0.003157590582084,0
21.2,20.1225,0,544.5,0.003126359566367,0
21.2,20.2266666666667,0,547.666666666667,0.003142625331001,0
21.2,20,0,545,0.003107232110143,0
21.1,20.2,0,536,0.003119154611414,0
21.1,20.1,0,538,0.003103636203138,0
21.1,20.195,0,539.5,0.003118378672701,0
21.1,20.245,0,542.5,0.003126138146517,0
21.15,20.245,0,539,0.003135800031681,0
21.1,20.0333333333333,0,532.333333333333,0.003093291025658,0
21.15,20,0,534,0.003097662361945,0
21.15,20,0,538.5,0.003097662361945,0
21.2,19.9633333333333,0,538,0.003101507112763,0
21.2,19.995,0,539.5,0.003106451422507,0
21.2,19.895,0,531,0.003090838079275,0
21.2,20,0,526.5,0.003107232110143,0
21.2,19.9633333333333,0,522,0.003101507112763,0
21.2,19.895,0,526,0.003090838079275,0
21.2,19.945,0,522.666666666667,0.003098644653396,0
21.2,19.84,0,525.333333333333,0.003082251072947,0
21.2,19.79,0,516.333333333333,0.003074444908282,0
21.15,19.65,0,520,0.003043188048008,0
21.1,19.795,0,515.5,0.003056309816214,0
21.1,19.79,0,513.5,0.003055534033507,0
21.1,19.79,0,517,0.003055534033507,0
21.1,19.79,0,517,0.003055534033507,0
21.175,19.79,0,514.75,0.003069707558341,0
21.2,19.63,0,510,0.003049466491502,0
21.1,19.29,0,503.5,0.002977965486442,0
21.1,19.39,0,502,0.002993477655632,0
21.1,19.65,0,498.5,0.003033812899523,0
21.075,19.65,0,498.5,0.003029134864702,0
21.05,19.6,0,502.5,0.00301673001938,0
21.1,19.7,0,505,0.00304157027407,0
21.15,19.55,0,506.5,0.003027625702131,0
21.15,19.445,0,500,0.00301128607297,0
21.2,19.6,0,496,0.003044783260599,0
21.175,19.4425,0,499.25,0.003015544091816,0
21.1666666666667,19.4966666666667,0,497.666666666667,0.003022432144812,0
21.15,19.55,0,497,0.003027625702131,0
21.1,19.5,0,498,0.003010541931156,0
21.2,19.39,0,495,0.003012002609189,0
21.2,19.34,0,491.5,0.003004198198971,0
21.15,19.395,0,491,0.003003505597443,0
21.1666666666667,19.5,0,493,0.003022951399611,0
21.1,19.5,0,489,0.003010541931156,0
21.2,19.445,0,485.5,0.003020587685549,0
21.2,19.39,0,488.5,0.003012002609189,0
21.2,19.39,0,486,0.003012002609189,0
21.2,19.445,0,488.5,0.003020587685549,0
21.2,19.29,0,490,0.002996393983655,0
21.2,19.39,0,491,0.003012002609189,0
21.2,19.245,0,487,0.002989370356506,0
21.2,19.34,0,485.5,0.003004198198971,0
21.2,19.29,0,484.5,0.002996393983655,0
21.2,19.29,0,491,0.002996393983655,0
21.2,19.29,0,485,0.002996393983655,0
21.2,19.29,0,484.5,0.002996393983655,0
21.2,19.29,0,482,0.002996393983655,0
21.2,19.315,0,491.25,0.00300029606695,0
21.2,19.34,0,486.5,0.003004198198971,0
21.2,19.39,0,481,0.003012002609189,0
21.2,19.39,0,480,0.003012002609189,0
21.2,19.34,0,483.5,0.003004198198971,0
21.2,19.39,0,481.333333333333,0.003012002609189,0
21.2,19.39,0,484.333333333333,0.003012002609189,0
21.2,19.39,0,479.666666666667,0.003012002609189,0
21.2,19.39,0,479,0.003012002609189,0
21.2,19.39,0,477.5,0.003012002609189,0
21.2,19.39,0,483,0.003012002609189,0
21.15,19.39,0,482,0.003002727560545,0
21.2,19.39,0,483.25,0.003012002609189,0
21.2,19.39,0,477,0.003012002609189,0
21.2,19.3566666666667,0,479,0.003006799647387,0
21.2,19.39,0,482.5,0.003012002609189,0
21.2,19.39,0,474,0.003012002609189,0
21.2,19.39,0,473,0.003012002609189,0
21.2,19.39,0,472,0.003012002609189,0
21.2,19.39,0,472.5,0.003012002609189,0
21.2,19.445,0,475,0.003020587685549,0
21.2,19.39,0,475,0.003012002609189,0
21.2,19.445,0,477.5,0.003020587685549,0
21.15,19.5,0,474,0.003019844819792,0
21.1666666666667,19.5,0,474.666666666667,0.003022951399611,0
21.1,19.5,0,470.5,0.003010541931156,0
21.1,19.5,0,474.333333333333,0.003010541931156,0
21.1,19.5,0,483,0.003010541931156,0
21.1,19.6,0,484,0.003026055717526,0
21.0333333333333,19.5333333333333,0,479.333333333333,0.003003327152777,0
21,19.6,0,479.5,0.00300742962468,0
21,19.6,0,473,0.00300742962468,0
21,19.6,0,470,0.00300742962468,0
21,19.6,0,464,0.00300742962468,0
21,19.7,0,463.5,0.003022848223586,0
21,19.7,0,467.5,0.003022848223586,0
21,19.7,0,476,0.003022848223586,0
21,19.76,0,474,0.003032099748089,0
21,19.79,0,471,0.003036725613046,0
21,19.79,0,472,0.003036725613046,0
21,19.79,0,472,0.003036725613046,0
21,19.79,0,474.25,0.003036725613046,0
20.9725,19.79,0,473,0.003031571195483,0
21,19.79,0,469,0.003036725613046,0
20.9633333333333,19.79,0,472.666666666667,0.003029854768368,0
21,19.79,0,473,0.003036725613046,0
20.89,19.79,0,471.5,0.003016154116039,0
20.9633333333333,19.79,0,471.333333333333,0.003029854768368,0
21,19.79,0,469,0.003036725613046,0
20.89,19.89,0,471,0.003031469194771,0
20.89,19.84,0,470,0.003023811561588,0
20.89,19.89,0,469.5,0.003031469194771,0
20.89,19.89,0,464,0.003031469194771,0
20.89,19.89,0,467,0.003031469194771,0
20.89,19.9266666666667,0,472,0.003037084911695,0
20.89,19.945,0,469.5,0.003039892807998,0
20.89,20,0,470.5,0.003048316648281,0
20.89,20,0,470,0.003048316648281,0
20.89,20,0,469,0.003048316648281,0
20.89,20,0,468.5,0.003048316648281,0
